Emotions,Path
fear,./Audio_Speech_Actors_01-24/Actor_17/03-01-06-01-02-02-17.wav
angry,./Audio_Speech_Actors_01-24/Actor_17/03-01-05-01-02-01-17.wav
surprise,./Audio_Speech_Actors_01-24/Actor_17/03-01-08-01-01-01-17.wav
surprise,./Audio_Speech_Actors_01-24/Actor_17/03-01-08-02-02-01-17.wav
calm,./Audio_Speech_Actors_01-24/Actor_17/03-01-02-01-02-01-17.wav
neutral,./Audio_Speech_Actors_01-24/Actor_17/03-01-01-01-02-02-17.wav
calm,./Audio_Speech_Actors_01-24/Actor_17/03-01-02-02-01-01-17.wav
happy,./Audio_Speech_Actors_01-24/Actor_17/03-01-03-01-01-02-17.wav
happy,./Audio_Speech_Actors_01-24/Actor_17/03-01-03-02-02-02-17.wav
neutral,./Audio_Speech_Actors_01-24/Actor_17/03-01-01-01-01-01-17.wav
calm,./Audio_Speech_Actors_01-24/Actor_17/03-01-02-01-01-02-17.wav
calm,./Audio_Speech_Actors_01-24/Actor_17/03-01-02-02-02-02-17.wav
happy,./Audio_Speech_Actors_01-24/Actor_17/03-01-03-01-02-01-17.wav
happy,./Audio_Speech_Actors_01-24/Actor_17/03-01-03-02-01-01-17.wav
sad,./Audio_Speech_Actors_01-24/Actor_17/03-01-04-02-01-01-17.wav
disgust,./Audio_Speech_Actors_01-24/Actor_17/03-01-07-02-01-02-17.wav
disgust,./Audio_Speech_Actors_01-24/Actor_17/03-01-07-01-02-02-17.wav
sad,./Audio_Speech_Actors_01-24/Actor_17/03-01-04-01-02-01-17.wav
fear,./Audio_Speech_Actors_01-24/Actor_17/03-01-06-02-02-01-17.wav
angry,./Audio_Speech_Actors_01-24/Actor_17/03-01-05-02-02-02-17.wav
angry,./Audio_Speech_Actors_01-24/Actor_17/03-01-05-01-01-02-17.wav
fear,./Audio_Speech_Actors_01-24/Actor_17/03-01-06-01-01-01-17.wav
surprise,./Audio_Speech_Actors_01-24/Actor_17/03-01-08-01-02-02-17.wav
surprise,./Audio_Speech_Actors_01-24/Actor_17/03-01-08-02-01-02-17.wav
happy,./Audio_Speech_Actors_01-24/Actor_17/03-01-03-02-02-01-17.wav
happy,./Audio_Speech_Actors_01-24/Actor_17/03-01-03-01-01-01-17.wav
calm,./Audio_Speech_Actors_01-24/Actor_17/03-01-02-02-01-02-17.wav
neutral,./Audio_Speech_Actors_01-24/Actor_17/03-01-01-01-02-01-17.wav
calm,./Audio_Speech_Actors_01-24/Actor_17/03-01-02-01-02-02-17.wav
angry,./Audio_Speech_Actors_01-24/Actor_17/03-01-05-01-02-02-17.wav
fear,./Audio_Speech_Actors_01-24/Actor_17/03-01-06-01-02-01-17.wav
fear,./Audio_Speech_Actors_01-24/Actor_17/03-01-06-02-01-01-17.wav
angry,./Audio_Speech_Actors_01-24/Actor_17/03-01-05-02-01-02-17.wav
disgust,./Audio_Speech_Actors_01-24/Actor_17/03-01-07-01-01-02-17.wav
sad,./Audio_Speech_Actors_01-24/Actor_17/03-01-04-01-01-01-17.wav
sad,./Audio_Speech_Actors_01-24/Actor_17/03-01-04-02-02-01-17.wav
disgust,./Audio_Speech_Actors_01-24/Actor_17/03-01-07-02-02-02-17.wav
surprise,./Audio_Speech_Actors_01-24/Actor_17/03-01-08-02-02-02-17.wav
surprise,./Audio_Speech_Actors_01-24/Actor_17/03-01-08-01-01-02-17.wav
fear,./Audio_Speech_Actors_01-24/Actor_17/03-01-06-01-01-02-17.wav
angry,./Audio_Speech_Actors_01-24/Actor_17/03-01-05-01-01-01-17.wav
angry,./Audio_Speech_Actors_01-24/Actor_17/03-01-05-02-02-01-17.wav
fear,./Audio_Speech_Actors_01-24/Actor_17/03-01-06-02-02-02-17.wav
sad,./Audio_Speech_Actors_01-24/Actor_17/03-01-04-01-02-02-17.wav
disgust,./Audio_Speech_Actors_01-24/Actor_17/03-01-07-01-02-01-17.wav
disgust,./Audio_Speech_Actors_01-24/Actor_17/03-01-07-02-01-01-17.wav
sad,./Audio_Speech_Actors_01-24/Actor_17/03-01-04-02-01-02-17.wav
surprise,./Audio_Speech_Actors_01-24/Actor_17/03-01-08-02-01-01-17.wav
surprise,./Audio_Speech_Actors_01-24/Actor_17/03-01-08-01-02-01-17.wav
happy,./Audio_Speech_Actors_01-24/Actor_17/03-01-03-02-01-02-17.wav
happy,./Audio_Speech_Actors_01-24/Actor_17/03-01-03-01-02-02-17.wav
calm,./Audio_Speech_Actors_01-24/Actor_17/03-01-02-02-02-01-17.wav
calm,./Audio_Speech_Actors_01-24/Actor_17/03-01-02-01-01-01-17.wav
neutral,./Audio_Speech_Actors_01-24/Actor_17/03-01-01-01-01-02-17.wav
happy,./Audio_Speech_Actors_01-24/Actor_18/03-01-03-02-01-02-18.wav
happy,./Audio_Speech_Actors_01-24/Actor_18/03-01-03-01-02-02-18.wav
calm,./Audio_Speech_Actors_01-24/Actor_18/03-01-02-02-02-01-18.wav
calm,./Audio_Speech_Actors_01-24/Actor_18/03-01-02-01-01-01-18.wav
neutral,./Audio_Speech_Actors_01-24/Actor_18/03-01-01-01-01-02-18.wav
fear,./Audio_Speech_Actors_01-24/Actor_18/03-01-06-01-01-02-18.wav
angry,./Audio_Speech_Actors_01-24/Actor_18/03-01-05-01-01-01-18.wav
angry,./Audio_Speech_Actors_01-24/Actor_18/03-01-05-02-02-01-18.wav
fear,./Audio_Speech_Actors_01-24/Actor_18/03-01-06-02-02-02-18.wav
sad,./Audio_Speech_Actors_01-24/Actor_18/03-01-04-01-02-02-18.wav
disgust,./Audio_Speech_Actors_01-24/Actor_18/03-01-07-01-02-01-18.wav
disgust,./Audio_Speech_Actors_01-24/Actor_18/03-01-07-02-01-01-18.wav
sad,./Audio_Speech_Actors_01-24/Actor_18/03-01-04-02-01-02-18.wav
surprise,./Audio_Speech_Actors_01-24/Actor_18/03-01-08-02-01-01-18.wav
surprise,./Audio_Speech_Actors_01-24/Actor_18/03-01-08-01-02-01-18.wav
angry,./Audio_Speech_Actors_01-24/Actor_18/03-01-05-01-02-02-18.wav
fear,./Audio_Speech_Actors_01-24/Actor_18/03-01-06-01-02-01-18.wav
fear,./Audio_Speech_Actors_01-24/Actor_18/03-01-06-02-01-01-18.wav
angry,./Audio_Speech_Actors_01-24/Actor_18/03-01-05-02-01-02-18.wav
disgust,./Audio_Speech_Actors_01-24/Actor_18/03-01-07-01-01-02-18.wav
sad,./Audio_Speech_Actors_01-24/Actor_18/03-01-04-01-01-01-18.wav
sad,./Audio_Speech_Actors_01-24/Actor_18/03-01-04-02-02-01-18.wav
disgust,./Audio_Speech_Actors_01-24/Actor_18/03-01-07-02-02-02-18.wav
surprise,./Audio_Speech_Actors_01-24/Actor_18/03-01-08-02-02-02-18.wav
surprise,./Audio_Speech_Actors_01-24/Actor_18/03-01-08-01-01-02-18.wav
happy,./Audio_Speech_Actors_01-24/Actor_18/03-01-03-02-02-01-18.wav
happy,./Audio_Speech_Actors_01-24/Actor_18/03-01-03-01-01-01-18.wav
calm,./Audio_Speech_Actors_01-24/Actor_18/03-01-02-02-01-02-18.wav
neutral,./Audio_Speech_Actors_01-24/Actor_18/03-01-01-01-02-01-18.wav
calm,./Audio_Speech_Actors_01-24/Actor_18/03-01-02-01-02-02-18.wav
sad,./Audio_Speech_Actors_01-24/Actor_18/03-01-04-02-01-01-18.wav
disgust,./Audio_Speech_Actors_01-24/Actor_18/03-01-07-02-01-02-18.wav
disgust,./Audio_Speech_Actors_01-24/Actor_18/03-01-07-01-02-02-18.wav
sad,./Audio_Speech_Actors_01-24/Actor_18/03-01-04-01-02-01-18.wav
fear,./Audio_Speech_Actors_01-24/Actor_18/03-01-06-02-02-01-18.wav
angry,./Audio_Speech_Actors_01-24/Actor_18/03-01-05-02-02-02-18.wav
angry,./Audio_Speech_Actors_01-24/Actor_18/03-01-05-01-01-02-18.wav
fear,./Audio_Speech_Actors_01-24/Actor_18/03-01-06-01-01-01-18.wav
surprise,./Audio_Speech_Actors_01-24/Actor_18/03-01-08-01-02-02-18.wav
surprise,./Audio_Speech_Actors_01-24/Actor_18/03-01-08-02-01-02-18.wav
neutral,./Audio_Speech_Actors_01-24/Actor_18/03-01-01-01-01-01-18.wav
calm,./Audio_Speech_Actors_01-24/Actor_18/03-01-02-01-01-02-18.wav
calm,./Audio_Speech_Actors_01-24/Actor_18/03-01-02-02-02-02-18.wav
happy,./Audio_Speech_Actors_01-24/Actor_18/03-01-03-01-02-01-18.wav
happy,./Audio_Speech_Actors_01-24/Actor_18/03-01-03-02-01-01-18.wav
calm,./Audio_Speech_Actors_01-24/Actor_18/03-01-02-01-02-01-18.wav
neutral,./Audio_Speech_Actors_01-24/Actor_18/03-01-01-01-02-02-18.wav
calm,./Audio_Speech_Actors_01-24/Actor_18/03-01-02-02-01-01-18.wav
happy,./Audio_Speech_Actors_01-24/Actor_18/03-01-03-01-01-02-18.wav
happy,./Audio_Speech_Actors_01-24/Actor_18/03-01-03-02-02-02-18.wav
disgust,./Audio_Speech_Actors_01-24/Actor_18/03-01-07-02-02-01-18.wav
sad,./Audio_Speech_Actors_01-24/Actor_18/03-01-04-02-02-02-18.wav
sad,./Audio_Speech_Actors_01-24/Actor_18/03-01-04-01-01-02-18.wav
disgust,./Audio_Speech_Actors_01-24/Actor_18/03-01-07-01-01-01-18.wav
angry,./Audio_Speech_Actors_01-24/Actor_18/03-01-05-02-01-01-18.wav
fear,./Audio_Speech_Actors_01-24/Actor_18/03-01-06-02-01-02-18.wav
fear,./Audio_Speech_Actors_01-24/Actor_18/03-01-06-01-02-02-18.wav
angry,./Audio_Speech_Actors_01-24/Actor_18/03-01-05-01-02-01-18.wav
surprise,./Audio_Speech_Actors_01-24/Actor_18/03-01-08-01-01-01-18.wav
surprise,./Audio_Speech_Actors_01-24/Actor_18/03-01-08-02-02-01-18.wav
neutral,./Audio_Speech_Actors_01-24/Actor_19/03-01-01-01-01-02-19.wav
calm,./Audio_Speech_Actors_01-24/Actor_19/03-01-02-01-01-01-19.wav
calm,./Audio_Speech_Actors_01-24/Actor_19/03-01-02-02-02-01-19.wav
happy,./Audio_Speech_Actors_01-24/Actor_19/03-01-03-01-02-02-19.wav
happy,./Audio_Speech_Actors_01-24/Actor_19/03-01-03-02-01-02-19.wav
sad,./Audio_Speech_Actors_01-24/Actor_19/03-01-04-02-01-02-19.wav
disgust,./Audio_Speech_Actors_01-24/Actor_19/03-01-07-02-01-01-19.wav
disgust,./Audio_Speech_Actors_01-24/Actor_19/03-01-07-01-02-01-19.wav
sad,./Audio_Speech_Actors_01-24/Actor_19/03-01-04-01-02-02-19.wav
fear,./Audio_Speech_Actors_01-24/Actor_19/03-01-06-02-02-02-19.wav
angry,./Audio_Speech_Actors_01-24/Actor_19/03-01-05-02-02-01-19.wav
angry,./Audio_Speech_Actors_01-24/Actor_19/03-01-05-01-01-01-19.wav
fear,./Audio_Speech_Actors_01-24/Actor_19/03-01-06-01-01-02-19.wav
surprise,./Audio_Speech_Actors_01-24/Actor_19/03-01-08-01-02-01-19.wav
surprise,./Audio_Speech_Actors_01-24/Actor_19/03-01-08-02-01-01-19.wav
disgust,./Audio_Speech_Actors_01-24/Actor_19/03-01-07-02-02-02-19.wav
sad,./Audio_Speech_Actors_01-24/Actor_19/03-01-04-02-02-01-19.wav
sad,./Audio_Speech_Actors_01-24/Actor_19/03-01-04-01-01-01-19.wav
disgust,./Audio_Speech_Actors_01-24/Actor_19/03-01-07-01-01-02-19.wav
angry,./Audio_Speech_Actors_01-24/Actor_19/03-01-05-02-01-02-19.wav
fear,./Audio_Speech_Actors_01-24/Actor_19/03-01-06-02-01-01-19.wav
fear,./Audio_Speech_Actors_01-24/Actor_19/03-01-06-01-02-01-19.wav
angry,./Audio_Speech_Actors_01-24/Actor_19/03-01-05-01-02-02-19.wav
surprise,./Audio_Speech_Actors_01-24/Actor_19/03-01-08-01-01-02-19.wav
surprise,./Audio_Speech_Actors_01-24/Actor_19/03-01-08-02-02-02-19.wav
calm,./Audio_Speech_Actors_01-24/Actor_19/03-01-02-01-02-02-19.wav
neutral,./Audio_Speech_Actors_01-24/Actor_19/03-01-01-01-02-01-19.wav
calm,./Audio_Speech_Actors_01-24/Actor_19/03-01-02-02-01-02-19.wav
happy,./Audio_Speech_Actors_01-24/Actor_19/03-01-03-01-01-01-19.wav
happy,./Audio_Speech_Actors_01-24/Actor_19/03-01-03-02-02-01-19.wav
fear,./Audio_Speech_Actors_01-24/Actor_19/03-01-06-01-01-01-19.wav
angry,./Audio_Speech_Actors_01-24/Actor_19/03-01-05-01-01-02-19.wav
angry,./Audio_Speech_Actors_01-24/Actor_19/03-01-05-02-02-02-19.wav
fear,./Audio_Speech_Actors_01-24/Actor_19/03-01-06-02-02-01-19.wav
sad,./Audio_Speech_Actors_01-24/Actor_19/03-01-04-01-02-01-19.wav
disgust,./Audio_Speech_Actors_01-24/Actor_19/03-01-07-01-02-02-19.wav
disgust,./Audio_Speech_Actors_01-24/Actor_19/03-01-07-02-01-02-19.wav
sad,./Audio_Speech_Actors_01-24/Actor_19/03-01-04-02-01-01-19.wav
surprise,./Audio_Speech_Actors_01-24/Actor_19/03-01-08-02-01-02-19.wav
surprise,./Audio_Speech_Actors_01-24/Actor_19/03-01-08-01-02-02-19.wav
happy,./Audio_Speech_Actors_01-24/Actor_19/03-01-03-02-01-01-19.wav
happy,./Audio_Speech_Actors_01-24/Actor_19/03-01-03-01-02-01-19.wav
calm,./Audio_Speech_Actors_01-24/Actor_19/03-01-02-02-02-02-19.wav
calm,./Audio_Speech_Actors_01-24/Actor_19/03-01-02-01-01-02-19.wav
neutral,./Audio_Speech_Actors_01-24/Actor_19/03-01-01-01-01-01-19.wav
happy,./Audio_Speech_Actors_01-24/Actor_19/03-01-03-02-02-02-19.wav
happy,./Audio_Speech_Actors_01-24/Actor_19/03-01-03-01-01-02-19.wav
calm,./Audio_Speech_Actors_01-24/Actor_19/03-01-02-02-01-01-19.wav
neutral,./Audio_Speech_Actors_01-24/Actor_19/03-01-01-01-02-02-19.wav
calm,./Audio_Speech_Actors_01-24/Actor_19/03-01-02-01-02-01-19.wav
angry,./Audio_Speech_Actors_01-24/Actor_19/03-01-05-01-02-01-19.wav
fear,./Audio_Speech_Actors_01-24/Actor_19/03-01-06-01-02-02-19.wav
fear,./Audio_Speech_Actors_01-24/Actor_19/03-01-06-02-01-02-19.wav
angry,./Audio_Speech_Actors_01-24/Actor_19/03-01-05-02-01-01-19.wav
disgust,./Audio_Speech_Actors_01-24/Actor_19/03-01-07-01-01-01-19.wav
sad,./Audio_Speech_Actors_01-24/Actor_19/03-01-04-01-01-02-19.wav
sad,./Audio_Speech_Actors_01-24/Actor_19/03-01-04-02-02-02-19.wav
disgust,./Audio_Speech_Actors_01-24/Actor_19/03-01-07-02-02-01-19.wav
surprise,./Audio_Speech_Actors_01-24/Actor_19/03-01-08-02-02-01-19.wav
surprise,./Audio_Speech_Actors_01-24/Actor_19/03-01-08-01-01-01-19.wav
surprise,./Audio_Speech_Actors_01-24/Actor_20/03-01-08-01-02-01-20.wav
surprise,./Audio_Speech_Actors_01-24/Actor_20/03-01-08-02-01-01-20.wav
sad,./Audio_Speech_Actors_01-24/Actor_20/03-01-04-02-01-02-20.wav
disgust,./Audio_Speech_Actors_01-24/Actor_20/03-01-07-02-01-01-20.wav
disgust,./Audio_Speech_Actors_01-24/Actor_20/03-01-07-01-02-01-20.wav
sad,./Audio_Speech_Actors_01-24/Actor_20/03-01-04-01-02-02-20.wav
fear,./Audio_Speech_Actors_01-24/Actor_20/03-01-06-02-02-02-20.wav
angry,./Audio_Speech_Actors_01-24/Actor_20/03-01-05-02-02-01-20.wav
angry,./Audio_Speech_Actors_01-24/Actor_20/03-01-05-01-01-01-20.wav
fear,./Audio_Speech_Actors_01-24/Actor_20/03-01-06-01-01-02-20.wav
neutral,./Audio_Speech_Actors_01-24/Actor_20/03-01-01-01-01-02-20.wav
calm,./Audio_Speech_Actors_01-24/Actor_20/03-01-02-01-01-01-20.wav
calm,./Audio_Speech_Actors_01-24/Actor_20/03-01-02-02-02-01-20.wav
happy,./Audio_Speech_Actors_01-24/Actor_20/03-01-03-01-02-02-20.wav
happy,./Audio_Speech_Actors_01-24/Actor_20/03-01-03-02-01-02-20.wav
calm,./Audio_Speech_Actors_01-24/Actor_20/03-01-02-01-02-02-20.wav
neutral,./Audio_Speech_Actors_01-24/Actor_20/03-01-01-01-02-01-20.wav
calm,./Audio_Speech_Actors_01-24/Actor_20/03-01-02-02-01-02-20.wav
happy,./Audio_Speech_Actors_01-24/Actor_20/03-01-03-01-01-01-20.wav
happy,./Audio_Speech_Actors_01-24/Actor_20/03-01-03-02-02-01-20.wav
surprise,./Audio_Speech_Actors_01-24/Actor_20/03-01-08-01-01-02-20.wav
surprise,./Audio_Speech_Actors_01-24/Actor_20/03-01-08-02-02-02-20.wav
disgust,./Audio_Speech_Actors_01-24/Actor_20/03-01-07-02-02-02-20.wav
sad,./Audio_Speech_Actors_01-24/Actor_20/03-01-04-02-02-01-20.wav
sad,./Audio_Speech_Actors_01-24/Actor_20/03-01-04-01-01-01-20.wav
disgust,./Audio_Speech_Actors_01-24/Actor_20/03-01-07-01-01-02-20.wav
angry,./Audio_Speech_Actors_01-24/Actor_20/03-01-05-02-01-02-20.wav
fear,./Audio_Speech_Actors_01-24/Actor_20/03-01-06-02-01-01-20.wav
fear,./Audio_Speech_Actors_01-24/Actor_20/03-01-06-01-02-01-20.wav
angry,./Audio_Speech_Actors_01-24/Actor_20/03-01-05-01-02-02-20.wav
happy,./Audio_Speech_Actors_01-24/Actor_20/03-01-03-02-01-01-20.wav
happy,./Audio_Speech_Actors_01-24/Actor_20/03-01-03-01-02-01-20.wav
calm,./Audio_Speech_Actors_01-24/Actor_20/03-01-02-02-02-02-20.wav
calm,./Audio_Speech_Actors_01-24/Actor_20/03-01-02-01-01-02-20.wav
neutral,./Audio_Speech_Actors_01-24/Actor_20/03-01-01-01-01-01-20.wav
surprise,./Audio_Speech_Actors_01-24/Actor_20/03-01-08-02-01-02-20.wav
surprise,./Audio_Speech_Actors_01-24/Actor_20/03-01-08-01-02-02-20.wav
fear,./Audio_Speech_Actors_01-24/Actor_20/03-01-06-01-01-01-20.wav
angry,./Audio_Speech_Actors_01-24/Actor_20/03-01-05-01-01-02-20.wav
angry,./Audio_Speech_Actors_01-24/Actor_20/03-01-05-02-02-02-20.wav
fear,./Audio_Speech_Actors_01-24/Actor_20/03-01-06-02-02-01-20.wav
sad,./Audio_Speech_Actors_01-24/Actor_20/03-01-04-01-02-01-20.wav
disgust,./Audio_Speech_Actors_01-24/Actor_20/03-01-07-01-02-02-20.wav
disgust,./Audio_Speech_Actors_01-24/Actor_20/03-01-07-02-01-02-20.wav
sad,./Audio_Speech_Actors_01-24/Actor_20/03-01-04-02-01-01-20.wav
surprise,./Audio_Speech_Actors_01-24/Actor_20/03-01-08-02-02-01-20.wav
surprise,./Audio_Speech_Actors_01-24/Actor_20/03-01-08-01-01-01-20.wav
angry,./Audio_Speech_Actors_01-24/Actor_20/03-01-05-01-02-01-20.wav
fear,./Audio_Speech_Actors_01-24/Actor_20/03-01-06-01-02-02-20.wav
fear,./Audio_Speech_Actors_01-24/Actor_20/03-01-06-02-01-02-20.wav
angry,./Audio_Speech_Actors_01-24/Actor_20/03-01-05-02-01-01-20.wav
disgust,./Audio_Speech_Actors_01-24/Actor_20/03-01-07-01-01-01-20.wav
sad,./Audio_Speech_Actors_01-24/Actor_20/03-01-04-01-01-02-20.wav
sad,./Audio_Speech_Actors_01-24/Actor_20/03-01-04-02-02-02-20.wav
disgust,./Audio_Speech_Actors_01-24/Actor_20/03-01-07-02-02-01-20.wav
happy,./Audio_Speech_Actors_01-24/Actor_20/03-01-03-02-02-02-20.wav
happy,./Audio_Speech_Actors_01-24/Actor_20/03-01-03-01-01-02-20.wav
calm,./Audio_Speech_Actors_01-24/Actor_20/03-01-02-02-01-01-20.wav
neutral,./Audio_Speech_Actors_01-24/Actor_20/03-01-01-01-02-02-20.wav
calm,./Audio_Speech_Actors_01-24/Actor_20/03-01-02-01-02-01-20.wav
surprise,./Audio_Speech_Actors_01-24/Actor_21/03-01-08-02-01-01-21.wav
surprise,./Audio_Speech_Actors_01-24/Actor_21/03-01-08-01-02-01-21.wav
fear,./Audio_Speech_Actors_01-24/Actor_21/03-01-06-01-01-02-21.wav
angry,./Audio_Speech_Actors_01-24/Actor_21/03-01-05-01-01-01-21.wav
angry,./Audio_Speech_Actors_01-24/Actor_21/03-01-05-02-02-01-21.wav
fear,./Audio_Speech_Actors_01-24/Actor_21/03-01-06-02-02-02-21.wav
sad,./Audio_Speech_Actors_01-24/Actor_21/03-01-04-01-02-02-21.wav
disgust,./Audio_Speech_Actors_01-24/Actor_21/03-01-07-01-02-01-21.wav
disgust,./Audio_Speech_Actors_01-24/Actor_21/03-01-07-02-01-01-21.wav
sad,./Audio_Speech_Actors_01-24/Actor_21/03-01-04-02-01-02-21.wav
happy,./Audio_Speech_Actors_01-24/Actor_21/03-01-03-02-01-02-21.wav
happy,./Audio_Speech_Actors_01-24/Actor_21/03-01-03-01-02-02-21.wav
calm,./Audio_Speech_Actors_01-24/Actor_21/03-01-02-02-02-01-21.wav
calm,./Audio_Speech_Actors_01-24/Actor_21/03-01-02-01-01-01-21.wav
neutral,./Audio_Speech_Actors_01-24/Actor_21/03-01-01-01-01-02-21.wav
happy,./Audio_Speech_Actors_01-24/Actor_21/03-01-03-02-02-01-21.wav
happy,./Audio_Speech_Actors_01-24/Actor_21/03-01-03-01-01-01-21.wav
calm,./Audio_Speech_Actors_01-24/Actor_21/03-01-02-02-01-02-21.wav
neutral,./Audio_Speech_Actors_01-24/Actor_21/03-01-01-01-02-01-21.wav
calm,./Audio_Speech_Actors_01-24/Actor_21/03-01-02-01-02-02-21.wav
surprise,./Audio_Speech_Actors_01-24/Actor_21/03-01-08-02-02-02-21.wav
surprise,./Audio_Speech_Actors_01-24/Actor_21/03-01-08-01-01-02-21.wav
angry,./Audio_Speech_Actors_01-24/Actor_21/03-01-05-01-02-02-21.wav
fear,./Audio_Speech_Actors_01-24/Actor_21/03-01-06-01-02-01-21.wav
fear,./Audio_Speech_Actors_01-24/Actor_21/03-01-06-02-01-01-21.wav
angry,./Audio_Speech_Actors_01-24/Actor_21/03-01-05-02-01-02-21.wav
disgust,./Audio_Speech_Actors_01-24/Actor_21/03-01-07-01-01-02-21.wav
sad,./Audio_Speech_Actors_01-24/Actor_21/03-01-04-01-01-01-21.wav
sad,./Audio_Speech_Actors_01-24/Actor_21/03-01-04-02-02-01-21.wav
disgust,./Audio_Speech_Actors_01-24/Actor_21/03-01-07-02-02-02-21.wav
neutral,./Audio_Speech_Actors_01-24/Actor_21/03-01-01-01-01-01-21.wav
calm,./Audio_Speech_Actors_01-24/Actor_21/03-01-02-01-01-02-21.wav
calm,./Audio_Speech_Actors_01-24/Actor_21/03-01-02-02-02-02-21.wav
happy,./Audio_Speech_Actors_01-24/Actor_21/03-01-03-01-02-01-21.wav
happy,./Audio_Speech_Actors_01-24/Actor_21/03-01-03-02-01-01-21.wav
surprise,./Audio_Speech_Actors_01-24/Actor_21/03-01-08-01-02-02-21.wav
surprise,./Audio_Speech_Actors_01-24/Actor_21/03-01-08-02-01-02-21.wav
sad,./Audio_Speech_Actors_01-24/Actor_21/03-01-04-02-01-01-21.wav
disgust,./Audio_Speech_Actors_01-24/Actor_21/03-01-07-02-01-02-21.wav
disgust,./Audio_Speech_Actors_01-24/Actor_21/03-01-07-01-02-02-21.wav
sad,./Audio_Speech_Actors_01-24/Actor_21/03-01-04-01-02-01-21.wav
fear,./Audio_Speech_Actors_01-24/Actor_21/03-01-06-02-02-01-21.wav
angry,./Audio_Speech_Actors_01-24/Actor_21/03-01-05-02-02-02-21.wav
angry,./Audio_Speech_Actors_01-24/Actor_21/03-01-05-01-01-02-21.wav
fear,./Audio_Speech_Actors_01-24/Actor_21/03-01-06-01-01-01-21.wav
surprise,./Audio_Speech_Actors_01-24/Actor_21/03-01-08-01-01-01-21.wav
surprise,./Audio_Speech_Actors_01-24/Actor_21/03-01-08-02-02-01-21.wav
disgust,./Audio_Speech_Actors_01-24/Actor_21/03-01-07-02-02-01-21.wav
sad,./Audio_Speech_Actors_01-24/Actor_21/03-01-04-02-02-02-21.wav
sad,./Audio_Speech_Actors_01-24/Actor_21/03-01-04-01-01-02-21.wav
disgust,./Audio_Speech_Actors_01-24/Actor_21/03-01-07-01-01-01-21.wav
angry,./Audio_Speech_Actors_01-24/Actor_21/03-01-05-02-01-01-21.wav
fear,./Audio_Speech_Actors_01-24/Actor_21/03-01-06-02-01-02-21.wav
fear,./Audio_Speech_Actors_01-24/Actor_21/03-01-06-01-02-02-21.wav
angry,./Audio_Speech_Actors_01-24/Actor_21/03-01-05-01-02-01-21.wav
calm,./Audio_Speech_Actors_01-24/Actor_21/03-01-02-01-02-01-21.wav
neutral,./Audio_Speech_Actors_01-24/Actor_21/03-01-01-01-02-02-21.wav
calm,./Audio_Speech_Actors_01-24/Actor_21/03-01-02-02-01-01-21.wav
happy,./Audio_Speech_Actors_01-24/Actor_21/03-01-03-01-01-02-21.wav
happy,./Audio_Speech_Actors_01-24/Actor_21/03-01-03-02-02-02-21.wav
angry,./Audio_Speech_Actors_01-24/Actor_22/03-01-05-01-01-01-22.wav
fear,./Audio_Speech_Actors_01-24/Actor_22/03-01-06-01-01-02-22.wav
fear,./Audio_Speech_Actors_01-24/Actor_22/03-01-06-02-02-02-22.wav
angry,./Audio_Speech_Actors_01-24/Actor_22/03-01-05-02-02-01-22.wav
disgust,./Audio_Speech_Actors_01-24/Actor_22/03-01-07-01-02-01-22.wav
sad,./Audio_Speech_Actors_01-24/Actor_22/03-01-04-01-02-02-22.wav
sad,./Audio_Speech_Actors_01-24/Actor_22/03-01-04-02-01-02-22.wav
disgust,./Audio_Speech_Actors_01-24/Actor_22/03-01-07-02-01-01-22.wav
surprise,./Audio_Speech_Actors_01-24/Actor_22/03-01-08-02-01-01-22.wav
surprise,./Audio_Speech_Actors_01-24/Actor_22/03-01-08-01-02-01-22.wav
happy,./Audio_Speech_Actors_01-24/Actor_22/03-01-03-02-01-02-22.wav
happy,./Audio_Speech_Actors_01-24/Actor_22/03-01-03-01-02-02-22.wav
calm,./Audio_Speech_Actors_01-24/Actor_22/03-01-02-02-02-01-22.wav
neutral,./Audio_Speech_Actors_01-24/Actor_22/03-01-01-01-01-02-22.wav
calm,./Audio_Speech_Actors_01-24/Actor_22/03-01-02-01-01-01-22.wav
happy,./Audio_Speech_Actors_01-24/Actor_22/03-01-03-02-02-01-22.wav
happy,./Audio_Speech_Actors_01-24/Actor_22/03-01-03-01-01-01-22.wav
calm,./Audio_Speech_Actors_01-24/Actor_22/03-01-02-02-01-02-22.wav
calm,./Audio_Speech_Actors_01-24/Actor_22/03-01-02-01-02-02-22.wav
neutral,./Audio_Speech_Actors_01-24/Actor_22/03-01-01-01-02-01-22.wav
fear,./Audio_Speech_Actors_01-24/Actor_22/03-01-06-01-02-01-22.wav
angry,./Audio_Speech_Actors_01-24/Actor_22/03-01-05-01-02-02-22.wav
angry,./Audio_Speech_Actors_01-24/Actor_22/03-01-05-02-01-02-22.wav
fear,./Audio_Speech_Actors_01-24/Actor_22/03-01-06-02-01-01-22.wav
sad,./Audio_Speech_Actors_01-24/Actor_22/03-01-04-01-01-01-22.wav
disgust,./Audio_Speech_Actors_01-24/Actor_22/03-01-07-01-01-02-22.wav
disgust,./Audio_Speech_Actors_01-24/Actor_22/03-01-07-02-02-02-22.wav
sad,./Audio_Speech_Actors_01-24/Actor_22/03-01-04-02-02-01-22.wav
